Date,Iteration,Interaction Type,Container,CellSizeFactor,Traversal,Load Estimator,Data Layout,Newton 3,tuning[ns],optimumPerformance[ns]
2025-10-02 15:06:31,81130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8143,2130850
2025-10-02 15:08:56,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,46801812,2064639
2025-10-02 15:08:56,86130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8263,2064639
2025-10-02 15:11:47,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,45636033,2035641
2025-10-02 15:11:47,91130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7343,2035641
2025-10-02 15:14:18,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,45508300,1993063
2025-10-02 15:14:18,96130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,10063,1993063
2025-10-02 15:16:34,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,43358205,1902773
2025-10-02 15:16:34,101130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8887,1902773
2025-10-02 15:18:45,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,42542604,1822434
2025-10-02 15:18:45,106130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,8809,1822434
2025-10-02 15:20:52,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,41626060,1725180
2025-10-02 15:20:52,111130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7463,1725180
2025-10-02 15:22:55,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,40741554,1687017
2025-10-02 15:22:55,116130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7851,1687017
2025-10-02 15:26:50,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,40286114,1629522
2025-10-02 15:26:50,121130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7197,1629522
2025-10-02 15:30:30,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,40379085,1618413
2025-10-02 15:30:30,126130,pairwise,LinkedCells,1.000000,lc_c04_HCP,none,AoS,enabled,7768,1618413
